artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,artist
Eldzhey,0Cm90jv892OeEegB3ELmvN,68aLDirMuh8PbZnz9wFZOa,album,NA,2023-04-03,2023,day,0.876,0.578,11,-7.783,0,0.135,0.071,1.97e-4,0.102,0.9,149.977,1OHMoN1Qq1w8j580i0B7Yd,https://api.spotify.com/v1/audio-analysis/1OHMoN1Qq1w8j580i0B7Yd,4,NA,NA,1,155546,TRUE,https://api.spotify.com/v1/tracks/1OHMoN1Qq1w8j580i0B7Yd,FALSE,Demo Bieber (Читер),https://p.scdn.co/mp3-preview/d3f5bcf15b532313c2790e757045fea781c88bcc?cid=ba5b6ccdd3f046249ccd418246b3f1aa,10,track,spotify:track:1OHMoN1Qq1w8j580i0B7Yd,https://open.spotify.com/track/1OHMoN1Qq1w8j580i0B7Yd,Sayonara bоль,B,minor,B minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,68aLDirMuh8PbZnz9wFZOa,album,NA,2023-04-03,2023,day,0.886,0.575,8,-5.934,1,0.0621,0.116,4.8e-4,0.132,0.655,140.019,06Y2lbrFcsLk4k9LiIy4I2,https://api.spotify.com/v1/audio-analysis/06Y2lbrFcsLk4k9LiIy4I2,4,NA,NA,1,111428,TRUE,https://api.spotify.com/v1/tracks/06Y2lbrFcsLk4k9LiIy4I2,FALSE,D3,https://p.scdn.co/mp3-preview/7c4272573752bfd57f43c252402d318680fcdcba?cid=ba5b6ccdd3f046249ccd418246b3f1aa,11,track,spotify:track:06Y2lbrFcsLk4k9LiIy4I2,https://open.spotify.com/track/06Y2lbrFcsLk4k9LiIy4I2,Sayonara bоль,G#,major,G# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,68aLDirMuh8PbZnz9wFZOa,album,NA,2023-04-03,2023,day,0.637,0.803,8,-5.537,1,0.0883,0.0525,3.8e-5,0.0911,0.62,80.046,4YeeqiPnTRIQik0BfFqPzm,https://api.spotify.com/v1/audio-analysis/4YeeqiPnTRIQik0BfFqPzm,4,NA,NA,1,155250,TRUE,https://api.spotify.com/v1/tracks/4YeeqiPnTRIQik0BfFqPzm,FALSE,Lockdown,https://p.scdn.co/mp3-preview/4f9c9f1946d178a6c71377f66c6c209ebbdb38d0?cid=ba5b6ccdd3f046249ccd418246b3f1aa,12,track,spotify:track:4YeeqiPnTRIQik0BfFqPzm,https://open.spotify.com/track/4YeeqiPnTRIQik0BfFqPzm,Sayonara bоль,G#,major,G# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,68aLDirMuh8PbZnz9wFZOa,album,NA,2023-04-03,2023,day,0.81,0.621,5,-5.244,0,0.0433,0.00521,0.00423,0.124,0.463,124.995,6JvLH6L78kOASIh7srxfft,https://api.spotify.com/v1/audio-analysis/6JvLH6L78kOASIh7srxfft,4,NA,NA,1,157440,FALSE,https://api.spotify.com/v1/tracks/6JvLH6L78kOASIh7srxfft,FALSE,Карри,https://p.scdn.co/mp3-preview/4dcc738c10bb183eaa50085e1a3af59b90983018?cid=ba5b6ccdd3f046249ccd418246b3f1aa,13,track,spotify:track:6JvLH6L78kOASIh7srxfft,https://open.spotify.com/track/6JvLH6L78kOASIh7srxfft,Sayonara bоль,F,minor,F minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,68aLDirMuh8PbZnz9wFZOa,album,NA,2023-04-03,2023,day,0.917,0.413,5,-6.287,1,0.0836,0.135,0.0239,0.0895,0.148,122.046,32RMv6bmNZIHYT8p5LnofY,https://api.spotify.com/v1/audio-analysis/32RMv6bmNZIHYT8p5LnofY,4,NA,NA,1,148524,TRUE,https://api.spotify.com/v1/tracks/32RMv6bmNZIHYT8p5LnofY,FALSE,Созвездие либра,https://p.scdn.co/mp3-preview/50944431ceb993851d423ec2f1b14b8732449ff7?cid=ba5b6ccdd3f046249ccd418246b3f1aa,14,track,spotify:track:32RMv6bmNZIHYT8p5LnofY,https://open.spotify.com/track/32RMv6bmNZIHYT8p5LnofY,Sayonara bоль,F,major,F major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,68aLDirMuh8PbZnz9wFZOa,album,NA,2023-04-03,2023,day,0.762,0.488,6,-8.157,1,0.0497,0.331,0,0.119,0.614,124.069,4wSuW6M0KtsivoEoB1lkOv,https://api.spotify.com/v1/audio-analysis/4wSuW6M0KtsivoEoB1lkOv,4,NA,NA,1,112096,FALSE,https://api.spotify.com/v1/tracks/4wSuW6M0KtsivoEoB1lkOv,FALSE,Harakiri,https://p.scdn.co/mp3-preview/3f504472ce80de191f2a608f265b6482da4ed010?cid=ba5b6ccdd3f046249ccd418246b3f1aa,15,track,spotify:track:4wSuW6M0KtsivoEoB1lkOv,https://open.spotify.com/track/4wSuW6M0KtsivoEoB1lkOv,Sayonara bоль,F#,major,F# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.748,0.874,6,-6.085,0,0.0609,0.00194,0.0148,0.132,0.445,124.997,2fcRaoOm33x53QpQ3PBjkI,https://api.spotify.com/v1/audio-analysis/2fcRaoOm33x53QpQ3PBjkI,4,NA,NA,1,208320,FALSE,https://api.spotify.com/v1/tracks/2fcRaoOm33x53QpQ3PBjkI,FALSE,Darknet (G-Pol Remix),https://p.scdn.co/mp3-preview/ab7a4bfc7d57c1ade20cfdc006382f3d2d396cf8?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:2fcRaoOm33x53QpQ3PBjkI,https://open.spotify.com/track/2fcRaoOm33x53QpQ3PBjkI,Destructive Version,F#,minor,F# minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.788,0.856,5,-4.617,0,0.209,0.00338,7.78e-5,0.386,0.419,94.996,5fPIqIDoqGspYFIUeAUfnH,https://api.spotify.com/v1/audio-analysis/5fPIqIDoqGspYFIUeAUfnH,4,NA,NA,1,165473,TRUE,https://api.spotify.com/v1/tracks/5fPIqIDoqGspYFIUeAUfnH,FALSE,Летсгирит (gosha Remix),https://p.scdn.co/mp3-preview/5385376be7cfa9fcc4a240e68da4332a909ee5be?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:5fPIqIDoqGspYFIUeAUfnH,https://open.spotify.com/track/5fPIqIDoqGspYFIUeAUfnH,Destructive Version,F,minor,F minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.727,0.773,2,-4.068,1,0.0334,0.00643,0.0209,0.128,0.274,100.025,6zaM5bKuZVtI69vNAxsaMX,https://api.spotify.com/v1/audio-analysis/6zaM5bKuZVtI69vNAxsaMX,4,NA,NA,1,153600,TRUE,https://api.spotify.com/v1/tracks/6zaM5bKuZVtI69vNAxsaMX,FALSE,Шейх (Gangan Remix),https://p.scdn.co/mp3-preview/9a3606eaf6596283e857b5db398796d1df1d72ae?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:6zaM5bKuZVtI69vNAxsaMX,https://open.spotify.com/track/6zaM5bKuZVtI69vNAxsaMX,Destructive Version,D,major,D major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.825,0.765,10,-6.643,0,0.212,0.00455,0.414,0.133,0.281,122.005,3yNyTg1Kqh3DyB26NMnA7V,https://api.spotify.com/v1/audio-analysis/3yNyTg1Kqh3DyB26NMnA7V,4,NA,NA,1,210491,TRUE,https://api.spotify.com/v1/tracks/3yNyTg1Kqh3DyB26NMnA7V,FALSE,Sayonara Mama Boy (gosha Remix),https://p.scdn.co/mp3-preview/caec890d0eecaf48e2ef41f225b03cf20b1a7837?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:3yNyTg1Kqh3DyB26NMnA7V,https://open.spotify.com/track/3yNyTg1Kqh3DyB26NMnA7V,Destructive Version,A#,minor,A# minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.525,0.497,0,-10.668,1,0.15,0.828,0.0632,0.157,0.462,130.024,7lLzaUMqEXiWMt8dDD7tfE,https://api.spotify.com/v1/audio-analysis/7lLzaUMqEXiWMt8dDD7tfE,4,NA,NA,1,184658,TRUE,https://api.spotify.com/v1/tracks/7lLzaUMqEXiWMt8dDD7tfE,FALSE,Nlo (Suzu-Chi Remix),https://p.scdn.co/mp3-preview/fdbb857d10b4e8ca367c252c5fe772eea4fd956f?cid=ba5b6ccdd3f046249ccd418246b3f1aa,5,track,spotify:track:7lLzaUMqEXiWMt8dDD7tfE,https://open.spotify.com/track/7lLzaUMqEXiWMt8dDD7tfE,Destructive Version,C,major,C major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.863,0.565,4,-7.436,0,0.236,0.0551,1.26e-4,0.0835,0.547,113.012,5LRS5YxcsdpzO1Mqxlj8dO,https://api.spotify.com/v1/audio-analysis/5LRS5YxcsdpzO1Mqxlj8dO,4,NA,NA,1,144690,TRUE,https://api.spotify.com/v1/tracks/5LRS5YxcsdpzO1Mqxlj8dO,FALSE,Кровосток (Remix),https://p.scdn.co/mp3-preview/90288bb0e9495c316757ffb3d5974c8ac4d9b28d?cid=ba5b6ccdd3f046249ccd418246b3f1aa,6,track,spotify:track:5LRS5YxcsdpzO1Mqxlj8dO,https://open.spotify.com/track/5LRS5YxcsdpzO1Mqxlj8dO,Destructive Version,E,minor,E minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5OkMWS7pCW7A7HEoNHVbMV,album,NA,2020-11-29,2020,day,0.524,0.364,9,-10.684,1,0.0288,0.1,0.411,0.157,0.124,100.036,4SS6OltBXBHmme2pRg5AOQ,https://api.spotify.com/v1/audio-analysis/4SS6OltBXBHmme2pRg5AOQ,4,NA,NA,1,201653,TRUE,https://api.spotify.com/v1/tracks/4SS6OltBXBHmme2pRg5AOQ,FALSE,Платина (Diamond Style Remix),https://p.scdn.co/mp3-preview/deb2e0fdcaa30f9cc03755ceb355a12064d053cc?cid=ba5b6ccdd3f046249ccd418246b3f1aa,7,track,spotify:track:4SS6OltBXBHmme2pRg5AOQ,https://open.spotify.com/track/4SS6OltBXBHmme2pRg5AOQ,Destructive Version,A,major,A major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.686,0.691,1,-7.045,1,0.0517,0.326,0.0051,0.139,0.282,100.011,5Erp2pliTxSM6iDS47yIRf,https://api.spotify.com/v1/audio-analysis/5Erp2pliTxSM6iDS47yIRf,4,NA,NA,1,156055,TRUE,https://api.spotify.com/v1/tracks/5Erp2pliTxSM6iDS47yIRf,FALSE,Платина,https://p.scdn.co/mp3-preview/c7c7bb15574e3ef9da1914c06815db7ad1eb2d1d?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:5Erp2pliTxSM6iDS47yIRf,https://open.spotify.com/track/5Erp2pliTxSM6iDS47yIRf,Sayonara Boy Oраl,C#,major,C# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.776,0.597,5,-6.789,1,0.296,0.285,5.3e-6,0.0827,0.779,189.98,5Js3gJKiyw2qabyFVysotH,https://api.spotify.com/v1/audio-analysis/5Js3gJKiyw2qabyFVysotH,4,NA,NA,1,146526,TRUE,https://api.spotify.com/v1/tracks/5Js3gJKiyw2qabyFVysotH,FALSE,Летсгирит,https://p.scdn.co/mp3-preview/eb1d8519007771cd741722c30439020e2e5d9ef0?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:5Js3gJKiyw2qabyFVysotH,https://open.spotify.com/track/5Js3gJKiyw2qabyFVysotH,Sayonara Boy Oраl,F,major,F major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.812,0.513,2,-6.834,1,0.256,0.0255,9.65e-5,0.101,0.588,170.002,6FMw396k3lkxa9fUuSSz9p,https://api.spotify.com/v1/audio-analysis/6FMw396k3lkxa9fUuSSz9p,4,NA,NA,1,127058,TRUE,https://api.spotify.com/v1/tracks/6FMw396k3lkxa9fUuSSz9p,FALSE,Рарный айтем,https://p.scdn.co/mp3-preview/01ea41f937a515b403baf4fd0fbdfcfa29e592c2?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:6FMw396k3lkxa9fUuSSz9p,https://open.spotify.com/track/6FMw396k3lkxa9fUuSSz9p,Sayonara Boy Oраl,D,major,D major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.821,0.735,8,-5.674,1,0.219,0.053900000000000003,0,0.448,0.585,101.968,2CbwUL9dnPzzIgDo3R70tV,https://api.spotify.com/v1/audio-analysis/2CbwUL9dnPzzIgDo3R70tV,4,NA,NA,1,155882,TRUE,https://api.spotify.com/v1/tracks/2CbwUL9dnPzzIgDo3R70tV,FALSE,Fáns,https://p.scdn.co/mp3-preview/4ea0cd4ba95415329117c332a026fc499d687b8a?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:2CbwUL9dnPzzIgDo3R70tV,https://open.spotify.com/track/2CbwUL9dnPzzIgDo3R70tV,Sayonara Boy Oраl,G#,major,G# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.899,0.49,0,-6.164,0,0.0636,0.382,0.04,0.132,0.397,122.02,6HmXCXlBzqt48qPcJV3uIo,https://api.spotify.com/v1/audio-analysis/6HmXCXlBzqt48qPcJV3uIo,4,NA,NA,1,191803,TRUE,https://api.spotify.com/v1/tracks/6HmXCXlBzqt48qPcJV3uIo,FALSE,Sayonara Mama Boy,https://p.scdn.co/mp3-preview/3f74f2a1420d72cdb0fe44e6be4808b61886a920?cid=ba5b6ccdd3f046249ccd418246b3f1aa,5,track,spotify:track:6HmXCXlBzqt48qPcJV3uIo,https://open.spotify.com/track/6HmXCXlBzqt48qPcJV3uIo,Sayonara Boy Oраl,C,minor,C minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.797,0.779,1,-3.704,1,0.0752,0.123,1.61e-4,0.0991,0.49,126.017,5GRQaQEs4s9bEIP8AiDtbV,https://api.spotify.com/v1/audio-analysis/5GRQaQEs4s9bEIP8AiDtbV,4,NA,NA,1,222857,TRUE,https://api.spotify.com/v1/tracks/5GRQaQEs4s9bEIP8AiDtbV,FALSE,ТрэпХаусРок,https://p.scdn.co/mp3-preview/bd4c4ead8435bc29077e30ff27a1be4dd9b4f2d2?cid=ba5b6ccdd3f046249ccd418246b3f1aa,6,track,spotify:track:5GRQaQEs4s9bEIP8AiDtbV,https://open.spotify.com/track/5GRQaQEs4s9bEIP8AiDtbV,Sayonara Boy Oраl,C#,major,C# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.7,0.459,2,-7.28,1,0.129,0.122,0,0.098,0.143,75.018,0zKUwohYPS4TMjKsqlk9ha,https://api.spotify.com/v1/audio-analysis/0zKUwohYPS4TMjKsqlk9ha,4,NA,NA,1,156800,TRUE,https://api.spotify.com/v1/tracks/0zKUwohYPS4TMjKsqlk9ha,FALSE,Darknet,https://p.scdn.co/mp3-preview/f54119779c02f697cf1471dc19fa325b8c3f4f23?cid=ba5b6ccdd3f046249ccd418246b3f1aa,7,track,spotify:track:0zKUwohYPS4TMjKsqlk9ha,https://open.spotify.com/track/0zKUwohYPS4TMjKsqlk9ha,Sayonara Boy Oраl,D,major,D major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.903,0.699,6,-7.936,0,0.0728,0.0849,0.0393,0.127,0.674,126.008,4hZXjKqxpQs6fZzVGMrCaz,https://api.spotify.com/v1/audio-analysis/4hZXjKqxpQs6fZzVGMrCaz,4,NA,NA,1,230476,TRUE,https://api.spotify.com/v1/tracks/4hZXjKqxpQs6fZzVGMrCaz,FALSE,Toilet,https://p.scdn.co/mp3-preview/9fb2bbcd9ae1050e75f361acf47554780938f3f5?cid=ba5b6ccdd3f046249ccd418246b3f1aa,8,track,spotify:track:4hZXjKqxpQs6fZzVGMrCaz,https://open.spotify.com/track/4hZXjKqxpQs6fZzVGMrCaz,Sayonara Boy Oраl,F#,minor,F# minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.68,0.633,9,-5.495,0,0.0689,0.098,6.47e-5,0.0488,0.452,100.078,6WUxaZeFCquxP9xirK0ZV9,https://api.spotify.com/v1/audio-analysis/6WUxaZeFCquxP9xirK0ZV9,4,NA,NA,1,177600,TRUE,https://api.spotify.com/v1/tracks/6WUxaZeFCquxP9xirK0ZV9,FALSE,Шейх,https://p.scdn.co/mp3-preview/aa4ed82e748e26a971c30dbb964799100f938cfa?cid=ba5b6ccdd3f046249ccd418246b3f1aa,9,track,spotify:track:6WUxaZeFCquxP9xirK0ZV9,https://open.spotify.com/track/6WUxaZeFCquxP9xirK0ZV9,Sayonara Boy Oраl,A,minor,A minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.796,0.55,9,-5.063,1,0.114,0.0991,0.00708,0.13,0.249,143.229,4tX4LrcBn0hYyew2KXjTOB,https://api.spotify.com/v1/audio-analysis/4tX4LrcBn0hYyew2KXjTOB,4,NA,NA,1,151048,TRUE,https://api.spotify.com/v1/tracks/4tX4LrcBn0hYyew2KXjTOB,FALSE,Самурай,https://p.scdn.co/mp3-preview/e3300bdebf2a1e05a1fe39c79aef2679afa3d5e3?cid=ba5b6ccdd3f046249ccd418246b3f1aa,10,track,spotify:track:4tX4LrcBn0hYyew2KXjTOB,https://open.spotify.com/track/4tX4LrcBn0hYyew2KXjTOB,Sayonara Boy Oраl,A,major,A major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.828,0.549,9,-8.423,1,0.31,0.0815,0.0126,0.112,0.34,113.036,2SVeAoZHsJicGxp4lX4Dfm,https://api.spotify.com/v1/audio-analysis/2SVeAoZHsJicGxp4lX4Dfm,4,NA,NA,1,160353,TRUE,https://api.spotify.com/v1/tracks/2SVeAoZHsJicGxp4lX4Dfm,FALSE,Кровосток,https://p.scdn.co/mp3-preview/97422982f128f562f69f0111ed75af9c403945d0?cid=ba5b6ccdd3f046249ccd418246b3f1aa,11,track,spotify:track:2SVeAoZHsJicGxp4lX4Dfm,https://open.spotify.com/track/2SVeAoZHsJicGxp4lX4Dfm,Sayonara Boy Oраl,A,major,A major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.761,0.401,0,-8.52,1,0.0507,0.166,0.0713,0.106,0.259,155.122,0STKynkzagJEFBUk2frfbd,https://api.spotify.com/v1/audio-analysis/0STKynkzagJEFBUk2frfbd,4,NA,NA,1,151252,TRUE,https://api.spotify.com/v1/tracks/0STKynkzagJEFBUk2frfbd,FALSE,Дырки в голове,https://p.scdn.co/mp3-preview/a256aa814a49805e4a92d30fa5afe72b5841ef3f?cid=ba5b6ccdd3f046249ccd418246b3f1aa,12,track,spotify:track:0STKynkzagJEFBUk2frfbd,https://open.spotify.com/track/0STKynkzagJEFBUk2frfbd,Sayonara Boy Oраl,C,major,C major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,5Z4QV6cdxwZnVHcZo55oBW,album,NA,2020-02-27,2020,day,0.894,0.528,7,-6.521,0,0.254,0.248,9.51e-5,0.262,0.416,121.053,1YpU6CC3frp2xeHj9DfCup,https://api.spotify.com/v1/audio-analysis/1YpU6CC3frp2xeHj9DfCup,4,NA,NA,1,180495,TRUE,https://api.spotify.com/v1/tracks/1YpU6CC3frp2xeHj9DfCup,FALSE,Tamagotchi (Bonus),https://p.scdn.co/mp3-preview/af31030325c87746f983d3982025a463dec41154?cid=ba5b6ccdd3f046249ccd418246b3f1aa,13,track,spotify:track:1YpU6CC3frp2xeHj9DfCup,https://open.spotify.com/track/1YpU6CC3frp2xeHj9DfCup,Sayonara Boy Oраl,G,minor,G minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.743,0.569,4,-9.955,0,0.169,0.397,0.00582,0.174,0.548,140.016,3bftTrutdMTJGC8b3FWqme,https://api.spotify.com/v1/audio-analysis/3bftTrutdMTJGC8b3FWqme,4,NA,NA,1,239782,TRUE,https://api.spotify.com/v1/tracks/3bftTrutdMTJGC8b3FWqme,FALSE,Vrum vrum,https://p.scdn.co/mp3-preview/af6d2be917ef40a347a37f1e13b4fbf2163bfb3f?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:3bftTrutdMTJGC8b3FWqme,https://open.spotify.com/track/3bftTrutdMTJGC8b3FWqme,Sayonara Boy 143,E,minor,E minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.802,0.58,1,-5.298,1,0.185,0.434,2.42e-6,0.109,0.384,98.002,1GOP4C5XsD1gEWK162xUNR,https://api.spotify.com/v1/audio-analysis/1GOP4C5XsD1gEWK162xUNR,4,NA,NA,1,182827,TRUE,https://api.spotify.com/v1/tracks/1GOP4C5XsD1gEWK162xUNR,FALSE,Versace,https://p.scdn.co/mp3-preview/f550c1040b363e5ab088913fd7986b1047f24e11?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:1GOP4C5XsD1gEWK162xUNR,https://open.spotify.com/track/1GOP4C5XsD1gEWK162xUNR,Sayonara Boy 143,C#,major,C# major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.832,0.845,9,-4.838,1,0.125,0.303,0,0.0992,0.685,131.944,7MPKibnu7j9Ee8ND9xHAq5,https://api.spotify.com/v1/audio-analysis/7MPKibnu7j9Ee8ND9xHAq5,4,NA,NA,1,212620,TRUE,https://api.spotify.com/v1/tracks/7MPKibnu7j9Ee8ND9xHAq5,FALSE,Fontan,https://p.scdn.co/mp3-preview/011e136c5bed6baa38a901a54663b9b9d8904231?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:7MPKibnu7j9Ee8ND9xHAq5,https://open.spotify.com/track/7MPKibnu7j9Ee8ND9xHAq5,Sayonara Boy 143,A,major,A major,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.693,0.677,3,-6.278,0,0.0751,0.0863,3.33e-5,0.0787,0.379,119.99,4n5syPtiZ7PT6yBT0UxLfL,https://api.spotify.com/v1/audio-analysis/4n5syPtiZ7PT6yBT0UxLfL,4,NA,NA,1,227999,TRUE,https://api.spotify.com/v1/tracks/4n5syPtiZ7PT6yBT0UxLfL,FALSE,143,https://p.scdn.co/mp3-preview/9a7ab228f494318793c792e652e81f538092dedb?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:4n5syPtiZ7PT6yBT0UxLfL,https://open.spotify.com/track/4n5syPtiZ7PT6yBT0UxLfL,Sayonara Boy 143,D#,minor,D# minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.449,0.487,4,-6.846,0,0.0548,0.284,5.95e-6,0.0989,0.0593,167.713,29oqIBBowOYXc54f6jbWn0,https://api.spotify.com/v1/audio-analysis/29oqIBBowOYXc54f6jbWn0,4,NA,NA,1,241124,TRUE,https://api.spotify.com/v1/tracks/29oqIBBowOYXc54f6jbWn0,FALSE,Madrid,https://p.scdn.co/mp3-preview/ebda5a1683da1a09e697e7b5cdb77441abd11c7d?cid=ba5b6ccdd3f046249ccd418246b3f1aa,5,track,spotify:track:29oqIBBowOYXc54f6jbWn0,https://open.spotify.com/track/29oqIBBowOYXc54f6jbWn0,Sayonara Boy 143,E,minor,E minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.868,0.644,0,-6.746,0,0.114,0.332,4.81e-5,0.496,0.491,119.909,3f6SQutyQu6n5CvzovlEuO,https://api.spotify.com/v1/audio-analysis/3f6SQutyQu6n5CvzovlEuO,4,NA,NA,1,187500,TRUE,https://api.spotify.com/v1/tracks/3f6SQutyQu6n5CvzovlEuO,FALSE,Gologramma,https://p.scdn.co/mp3-preview/aaab3cf31f5ad818f2cb0296646456f2907a009d?cid=ba5b6ccdd3f046249ccd418246b3f1aa,6,track,spotify:track:3f6SQutyQu6n5CvzovlEuO,https://open.spotify.com/track/3f6SQutyQu6n5CvzovlEuO,Sayonara Boy 143,C,minor,C minor,Eldzhey
Eldzhey,0Cm90jv892OeEegB3ELmvN,0IVgZGDPopsyXDcn4Xbmqw,album,NA,2018-11-09,2018,day,0.787,0.55,11,-6.911,0,0.0696,0.313,0.134,0.111,0.452,122.957,5ECZlpaF7obVRlXsNDHRoN,https://api.spotify.com/v1/audio-analysis/5ECZlpaF7obVRlXsNDHRoN,4,NA,NA,1,171682,TRUE,https://api.spotify.com/v1/tracks/5ECZlpaF7obVRlXsNDHRoN,FALSE,California,https://p.scdn.co/mp3-preview/e69bccd9d35a931d1ccd2c41c7dded99833123f2?cid=ba5b6ccdd3f046249ccd418246b3f1aa,7,track,spotify:track:5ECZlpaF7obVRlXsNDHRoN,https://open.spotify.com/track/5ECZlpaF7obVRlXsNDHRoN,Sayonara Boy 143,B,minor,B minor,Eldzhey
